date,power,longitude,latitude,place
6/16/2001 21:26,2.2,36,127.9,경북 김천시 남서쪽 23km 지역
6/13/2001 13:53,2.9,34.8,127.3,전남 고흥군 북쪽 21km 지역
6/9/2001 0:36,2.3,36.7,128.8,경북 안동시 북북동쪽 16km 지역
5/28/2001 7:25,2.1,36.4,127.8,충북 보은군 남남동쪽 11km 지역
5/27/2001 20:24,2.5,35.8,129.7,경북 포항시 남구 남동쪽 38km 해역
5/27/2001 15:25,2.6,34.1,127.6,전남 여수시 거문도 동북동쪽 28km 해역
5/25/2001 0:06,2.6,33.6,126.8,제주 제주시 동북동쪽 27km 해역
5/16/2001 1:09,2,36,126.7,충남 서천군 남쪽 9km 해역
5/5/2001 19:23,1.7,34.4,127.4,전남 고흥군 남남동쪽 25km 해역
5/5/2001 11:21,3.3,37.8,124.5,인천 백령도 남서쪽 23km 해역
4/21/2001 2:30,2.1,35.9,125.3,전북 군산시 어청도 서남서쪽 65km 해역
4/17/2001 2:42,2.5,35.4,126.1,전북 부안군 위도 남서쪽 29km 해역
4/16/2001 22:50,2.2,35.9,129.7,경북 포항시 남구 동남동쪽 33km 해역
3/19/2001 22:16,2.8,37.6,124.6,인천 백령도 남쪽 40km 해역
3/7/2001 8:27,2.5,35.1,127.8,경남 하동군 북동쪽 6km 지역
3/6/2001 0:23,2.3,35.3,125.7,전북 부안군 위도 서남서쪽 63km 해역
2/28/2001 12:46,2.9,35.3,127.9,경남 산청군 남쪽 13km 지역
2/19/2001 8:27,2,37.4,128.4,강원 평창군 북북동쪽 4km 지역
2/14/2001 1:02,2.2,36,128.2,경북 성주군 북서쪽 12km 지역
2/10/2001 17:47,2,37.1,127.6,경기 이천시 남동쪽 24km 지역
2/8/2001 16:59,2.3,38.4,127.9,강원 양구군 북북서쪽 34km 지역(북한지역)
1/29/2001 11:44,3,35.7,126.6,전북 부안군 서남서쪽 13km 지역
12/22/2000 8:19,2.7,36.3,127.4,대전 중구 남서쪽 4km 지역
12/9/2000 18:51,3.7,36.5,130,경북 영덕군 동쪽 57km 해역
12/2/2000 16:53,3.1,34.6,126.9,전남 장흥군 남쪽 9km 지역
11/14/2000 17:41,2.9,38.8,125.8,북한 황해북도 송림 동북동쪽 16km 지역
11/5/2000 21:39,2.2,36.2,127.2,충남 논산시 동북동쪽 9km 지역
10/28/2000 7:10,2.7,37.1,126.7,경기 화성시 남서쪽 16km 해역
10/23/2000 11:35,2.6,37.7,125.7,북한 인천 옹진군 연평도 북쪽 4km 해역
10/8/2000 7:46,2.6,37.3,128.8,강원 정선군 남동쪽 15km 지역
10/3/2000 0:01,2,36.7,127.2,충남 연기군 북서쪽 15km 지역
9/23/2000 10:07,2.4,35.6,128.4,경남 창녕군 북서쪽 11km 지역
9/13/2000 20:38,2.4,35.7,127.1,전북 완주군 남남서쪽 17km 지역
8/21/2000 19:43,3.4,38.9,125.9,북한 평양 남동쪽 19km 지역
8/15/2000 1:36,2.2,35.3,125.9,전남 영광군 서쪽 56km 해역
8/6/2000 19:35,2.2,36.3,128.4,경북 의성군 서남서쪽 27km 지역
8/5/2000 21:02,2.7,35.1,124.9,전남 신안군 흑산면 북서쪽 72km 해역
7/24/2000 7:00,3,38.5,127.8,북한 강원 회양 남동쪽 28km 지역
5/26/2000 21:41,2.4,36.2,127.1,충남 논산시 북쪽 2km 지역
5/19/2000 1:44,2.7,36.6,128.5,경북 안동시 서쪽 21km 지역
5/11/2000 16:00,2.9,38.6,127.8,북한 강원 회양 남동쪽 21km 지역
5/11/2000 15:01,2.9,38.6,127.8,북한 강원 회양 남동쪽 21km 지역
5/11/2000 10:51,3.1,33.3,125.9,제주 서귀포시 서쪽 57km 해역
5/9/2000 6:55,2.3,35.2,128.1,경남 진주시 북동쪽 2km 지역
4/29/2000 8:53,3.3,35.8,125.7,전북 군산시 어청도 남남서쪽 43km 해역
4/15/2000 8:05,2.3,36.6,128.3,경북 예천군 서남서쪽 15km 지역
4/12/2000 4:44,3.5,36.9,125.3,충남 태안군 서격렬비열도 북북서쪽 39km 해역
3/21/2000 13:43,2.3,36.5,126,충남 태안군 남서쪽 38km 해역
3/15/2000 1:10,2.5,36.3,125.9,전북 군산시 어청도 북북서쪽 20km 해역
2/21/2000 1:06,2.1,35.8,128.2,경북 고령군 북서쪽 10km 지역
1/18/2000 15:08,3,38.7,127.9,북한 강원 회양 동쪽 26km 지역
12/27/1999 12:29,3,36.8,128.2,경북 문경시 북쪽 24km 지역
12/20/1999 13:28,2.5,36,128.4,경북 칠곡군 북북서쪽 1km 지역
12/14/1999 14:46,2.8,36.7,127.3,충남 천안시 남동쪽 18km 지역
9/24/1999 1:59,2.7,38.2,128.8,강원 속초시 동쪽 18km 해역
9/12/1999 5:56,3.2,35.9,129.3,경북 경주시 북동쪽 10km 지역
9/11/1999 3:17,3.4,36.1,123.7,충남 태안군 서격렬비열도 서남서쪽 173km 해역
7/17/1999 15:22,2.9,36.2,127,충남 논산시 서북서쪽 9km 지역
6/19/1999 20:58,2.7,36.3,127.8,충북 옥천군 동쪽 20km 지역
6/17/1999 22:33,2.6,33.2,126.4,제주 서귀포시 서남서쪽 12km 해역
6/9/1999 2:15,2.6,37.7,125.8,북한 인천 옹진군 연평도 동북동쪽 9km 해역
6/2/1999 18:12,3.4,35.9,129.3,경북 경주시 북동쪽 10km 지역
5/15/1999 14:41,3.1,35.5,126.2,전남 영광군 북서쪽 38km 해역
5/9/1999 8:17,3.5,36.2,123.7,충남 태안군 서격렬비열도 서남서쪽 170km 해역
5/9/1999 8:11,3.1,37.7,130.5,경북 울릉군 울릉도 북서쪽 43km 해역
5/4/1999 3:09,2.5,37.3,129.4,강원 삼척시 남동쪽 26km 해역
4/25/1999 18:35,2.8,35.8,127.1,전북 전주시 완산구 서남서쪽 2km 지역
4/24/1999 1:35,3.2,36,129.3,경북 포항시 남구 서쪽 6km 지역
4/23/1999 12:41,2.2,37.3,128.9,강원 삼척시 남서쪽 29km 지역
4/22/1999 1:27,2,36.5,127.8,충북 보은군 동북동쪽 6km 지역
4/21/1999 11:24,2.1,36.7,127.1,충남 천안시 남남서쪽 12km 지역
4/9/1999 20:48,2.8,37.3,128.9,강원 삼척시 남서쪽 29km 지역
4/8/1999 1:09,2.6,37.2,128.9,강원 정선군 남동쪽 29km 지역
4/8/1999 0:40,2.9,37.2,128.9,강원 정선군 남동쪽 29km 지역
4/7/1999 23:43,3.3,37.2,128.9,강원 정선군 남동쪽 29km 지역
4/4/1999 11:29,3.1,36.4,124,충남 태안군 서격렬비열도 서쪽 139km 해역
3/28/1999 12:39,3,37.5,130.2,경북 울릉군 울릉도 서쪽 62km 해역
3/15/1999 22:08,2.4,37.5,130.4,경북 울릉군 울릉도 서쪽 44km 해역
3/15/1999 16:11,2.7,37.5,130.4,경북 울릉군 울릉도 서쪽 44km 해역
3/14/1999 20:31,3.2,37.5,130.4,경북 울릉군 울릉도 서쪽 44km 해역
3/5/1999 23:41,3.5,40.5,126.3,북한 자강도 회천 북쪽 37km 지역
2/24/1999 2:14,3.5,37.3,126,인천 중구 서남서쪽 58km 해역
2/8/1999 6:36,2.5,37.1,128.9,강원 태백시 남서쪽 10km 지역
2/3/1999 3:21,2.9,38.5,127.8,북한 강원 회양 남동쪽 28km 지역
1/24/1999 2:43,2.9,37.4,130.3,경북 울릉군 울릉도 서쪽 54km 해역
1/24/1999 1:01,3.3,37,128.8,경북 봉화군 북북동쪽 13km 지역
1/12/1999 21:51,2.9,38.3,128.6,강원 속초시 북쪽 10km 해역
1/11/1999 13:07,4.2,38.3,128.7,강원 속초시 북동쪽 14km 해역
12/9/1998 6:42,2.7,37.5,129.1,강원 동해시 남남서쪽 3km 지역
11/30/1998 8:57,2.8,37.2,128.7,강원 정선군 남쪽 20km 지역
10/22/1998 17:34,2.8,36.6,125.5,충남 태안군 서격렬비열도 서쪽 3km 해역
10/14/1998 3:50,2.5,35.8,128.3,경북 고령군 북북동쪽 9km 지역
10/2/1998 20:09,2.5,37.3,128.8,강원 정선군 남동쪽 15km 지역
9/30/1998 22:29,3.3,35.8,126.9,전북 김제시 동쪽 2km 지역
9/13/1998 20:42,3.6,36.1,126.9,전북 익산시 북북서쪽 18km 지역
9/12/1998 23:08,2.3,35.9,129.3,경북 경주시 북동쪽 10km 지역
9/9/1998 19:53,2.1,36.1,128.5,경북 칠곡군 북동쪽 15km 지역
9/3/1998 16:52,3.8,36.6,125.7,충남 태안군 서격렬비열도 북북동쪽 37km 해역
8/4/1998 21:43,2.9,35.5,128.8,경남 밀양시 동북동쪽 4km 지역
7/7/1998 17:37,2.7,36,129.9,경북 포항시 북구 동쪽 48km 해역
7/7/1998 0:13,2.7,38.8,126.1,북한 평양 남동쪽 39km 지역
7/1/1998 17:09,2,36.8,127.8,충북 괴산군 남동쪽 2km 지역
6/19/1998 6:19,2.3,36.7,128.4,경북 예천군 북서쪽 7km 지역
6/13/1998 23:29,2.4,36.7,130.1,경북 울진군 동남동쪽 70km 해역
6/13/1998 18:24,2.4,36.7,130,경북 울진군 동남동쪽 62km 해역
6/8/1998 19:55,2.8,36,125.2,전북 군산시 어청도 서남서쪽 70km 해역
6/8/1998 11:45,3.7,38.5,124.3,북한 인천 백령도 북북서쪽 69km 해역
6/7/1998 17:39,2.8,34.4,129,경남 통영시 매물도 남동쪽 47km 해역
6/6/1998 15:04,2.8,38.9,126,북한 평양 동남동쪽 26km 지역
6/5/1998 19:42,2.9,35.9,123.9,충남 태안군 서격렬비열도 서남서쪽 166km 해역
5/25/1998 11:19,2.4,37.6,129.7,강원 삼척시 동북동쪽 50km 해역
5/20/1998 0:34,2.3,35.5,126.2,전북 부안군 위도 남서쪽 14km 해역
5/14/1998 14:23,2.2,36.7,128.4,경북 예천군 북서쪽 7km 지역
5/1/1998 7:16,2.5,36.1,128,경북 김천시 서남서쪽 10km 지역
4/30/1998 21:57,2.3,36.6,128.4,경북 예천군 남서쪽 8km 지역
4/16/1998 3:58,3.5,38.4,126.3,북한 황해북도 평산 북서쪽 11km 지역
4/2/1998 9:34,2.3,36.3,127.4,대전 중구 남서쪽 4km 지역
2/12/1998 3:36,2.9,38.4,128.5,강원 고성군 북동쪽 4km 해역
2/10/1998 21:11,4.1,37.8,123.6,인천 백령도 서쪽 96km 해역
1/18/1998 1:16,3.9,35.6,129.9,울산 동구 동북동쪽 45km 해역
11/10/1997 18:26,3,37.8,125.4,북한 황해남도 옹진 남남동쪽 15km 지역
11/9/1997 18:16,2.5,37.8,126.8,경기 파주시 북북동쪽 5km 지역
10/18/1997 19:35,3,37.3,128.8,강원 정선군 남동쪽 15km 지역
10/11/1997 19:50,3.2,35.9,128.7,대구 동구 동북동쪽 6km 지역
10/2/1997 23:47,2.4,35,128,경남 사천시 남서쪽 13km 지역
9/26/1997 8:35,2.5,37.9,129.7,강원 동해시 북동쪽 66km 해역
8/5/1997 12:45,2.8,36.7,128.4,경북 예천군 북서쪽 7km 지역
8/5/1997 4:47,2.3,37.2,128.7,강원 정선군 남쪽 20km 지역
6/30/1997 23:48,2.8,36.1,127.7,충북 영동군 남서쪽 11km 지역
6/26/1997 3:50,4.2,35.8,129.3,경북 경주시 동남동쪽 9km 지역
6/16/1997 22:51,2.7,35.3,129.1,부산 금정구 북쪽 7km 지역
6/15/1997 12:46,2.7,37.4,126.2,인천 옹진군 덕적도 북북동쪽 21km 해역
6/15/1997 8:45,2.8,37.4,126.2,인천 옹진군 덕적도 북북동쪽 21km 해역
5/22/1997 7:47,3.5,36,126.8,전북 군산시 동북동쪽 8km 지역
5/10/1997 0:56,2.5,37.3,128.5,강원 평창군 남동쪽 12km 지역
5/9/1997 21:43,3,35.2,126,전남 영광군 서쪽 47km 해역
5/9/1997 21:40,3.2,35.2,126,전남 영광군 서쪽 47km 해역
4/23/1997 1:39,2.5,36.2,126,전북 군산시 어청도 북북동쪽 9km 해역
3/9/1997 23:40,2.8,39,127.3,북한 강원 원산 남남서쪽 21km 지역
1/15/1997 5:34,3.2,38.3,128.7,강원 속초시 북동쪽 14km 해역
1/3/1997 20:34,2.9,35,125.2,전남 신안군 흑산면 북북서쪽 46km 해역
12/21/1996 7:45,2.8,37.3,128.6,강원 정선군 남남서쪽 10km 지역
12/18/1996 17:23,2.7,37.3,128.6,강원 정선군 남남서쪽 10km 지역
12/15/1996 16:20,2.5,37.2,128.8,강원 정선군 남남동쪽 23km 지역
12/14/1996 15:17,2.7,37.3,128.8,강원 정선군 남동쪽 15km 지역
12/13/1996 13:27,3,37.3,128.8,강원 정선군 남동쪽 15km 지역
12/13/1996 13:10,4.5,37.2,128.8,강원 정선군 남남동쪽 23km 지역
11/25/1996 0:27,2.3,35.6,129.3,울산 북구 서북서쪽 6km 지역
11/22/1996 10:09,2.9,32.8,127.2,제주 서귀포시 남동쪽 81km 해역
11/17/1996 8:49,3.6,39,127.6,북한 강원 원산 남동쪽 23km 지역
11/10/1996 21:33,3.5,36.7,125.4,충남 태안군 서격렬비열도 북서쪽 16km 해역
10/16/1996 4:45,3.3,36.1,128.3,경북 구미시 서남서쪽 5km 지역
9/27/1996 19:32,2.4,35.6,129.9,울산 동구 동북동쪽 45km 해역
9/14/1996 22:38,3.6,39,126,북한 평양 동쪽 22km 지역
8/14/1996 18:10,3,36.7,128,경북 문경시 북서쪽 21km 지역
8/3/1996 0:06,2.7,37.4,129.5,강원 삼척시 동쪽 30km 해역
7/27/1996 1:22,3,34.2,123.3,전남 신안군 흑산면 서남서쪽 205km 해역
7/15/1996 4:58,2.8,36.9,126.5,충남 당진군 서쪽 12km 지역
6/27/1996 21:35,2.1,38.2,126.3,북한 황해북도 평산 남남서쪽 17km 지역
6/21/1996 1:04,2.8,36.1,126.9,전북 익산시 북북서쪽 18km 지역
6/18/1996 16:33,2.7,39.5,126.3,북한 평안남도 덕천 남쪽 28km 지역
6/15/1996 6:05,2.8,38.9,125.9,북한 평양 남동쪽 19km 지역
6/4/1996 18:33,2.4,36.8,129.1,경북 영양군 북쪽 15km 지역
6/4/1996 1:14,2.6,39.3,126.3,북한 평안남도 성천 북동쪽 10km 지역
5/26/1996 19:58,3.5,36.4,125.5,충남 태안군 서격렬비열도 남쪽 22km 해역
5/26/1996 8:34,2.5,33.5,126,제주 제주시 서쪽 49km 해역
5/21/1996 17:15,3.1,38.8,125.6,북한 황해북도 송림 북북서쪽 8km 지역
5/16/1996 11:05,2.8,35.3,129.1,부산 금정구 북쪽 7km 지역
5/14/1996 13:36,2.1,36.5,127.5,충북 청원군 남쪽 15km 지역
5/13/1996 0:49,3,35.8,130.2,울산 동구 동북동쪽 78km 해역
5/7/1996 0:13,2.9,34.7,127.3,전남 고흥군 북쪽 10km 해역
5/6/1996 21:02,2.1,35.9,127.7,전북 무주군 남남동쪽 12km 지역
4/19/1996 2:39,2.8,36.3,127,충남 공주시 남서쪽 19km 지역
4/14/1996 5:22,3.1,35.9,127.9,경북 김천시 남서쪽 32km 지역
4/14/1996 2:20,2.3,35.8,127.9,경남 거창군 북쪽 13km 지역
3/20/1996 4:54,2.5,36.6,128.1,경북 상주시 북북서쪽 22km 지역
3/2/1996 21:42,2.2,36.4,127.8,충북 보은군 남남동쪽 11km 지역
2/27/1996 4:39,2.6,35.9,129.6,경북 포항시 남구 동남동쪽 24km 해역
2/9/1996 8:51,3.1,39.2,126.4,북한 평안남도 성천 동남동쪽 17km 지역
1/24/1996 5:09,4.2,37.9,129.6,강원 동해시 북동쪽 60km 해역
12/24/1995 3:47,3,35.3,124.6,전남 신안군 흑산면 북서쪽 107km 해역
12/22/1995 5:24,2.5,34.6,127.5,전남 고흥군 동쪽 20km 지역
12/21/1995 8:25,2.6,36.6,128.1,경북 상주시 북북서쪽 22km 지역
11/10/1995 14:03,3,38.9,125.8,북한 평양 남남동쪽 14km 지역
10/8/1995 8:33,3.5,35.6,129.7,울산 동구 동북동쪽 28km 해역
10/6/1995 21:07,3.7,37.5,129.8,강원 삼척시 동쪽 56km 해역
10/3/1995 14:05,2.9,36.9,129.2,경북 울진군 서남서쪽 21km 지역
9/17/1995 0:13,2.4,36.3,126.8,충남 부여군 서북서쪽 11km 지역
9/3/1995 22:38,2.4,33.5,126.9,제주 제주시 동쪽 34km 지역
8/24/1995 3:08,2.8,36.2,123.7,충남 태안군 서격렬비열도 서남서쪽 170km 해역
8/12/1995 3:17,3.6,38,124.6,인천 백령도 북서쪽 9km 해역
8/9/1995 15:42,2.9,37.9,124.6,인천 백령도 남서쪽 9km 해역
8/4/1995 10:15,2.8,36.3,123.7,충남 태안군 서격렬비열도 서남서쪽 167km 해역
7/24/1995 19:02,4.2,38.2,124.4,북한 인천 백령도 북서쪽 37km 해역
6/24/1995 21:49,2.2,37,129.3,경북 울진군 서쪽 9km 지역
6/24/1995 19:47,2.6,36.8,129.5,경북 울진군 남남동쪽 23km 해역
6/19/1995 18:09,3,36.4,128.2,경북 상주시 동남동쪽 4km 지역
6/5/1995 18:21,2.5,38.7,126.4,북한 황해북도 신계 북북서쪽 25km 지역
5/17/1995 1:43,2.9,37.6,124.3,인천 백령도 남서쪽 51km 해역
5/10/1995 8:46,3.4,39.3,126,북한 평안남도 평성 동북동쪽 14km 지역
4/30/1995 19:40,2.5,35.8,128.7,대구 수성구 남동쪽 9km 지역
4/28/1995 15:38,2.5,34.7,128.9,경남 통영시 매물도 동쪽 30km 해역
3/20/1995 1:01,2.5,35.7,131.1,울산 동구 동쪽 154km 해역
3/11/1995 9:30,3,38.7,125.6,북한 황해북도 송림 남서쪽 5km 지역
2/5/1995 12:59,2.6,39.6,126,북한 평안남도 개천 남동쪽 14km 지역
2/2/1995 15:56,2.5,38.9,126,북한 평양 동남동쪽 26km 지역
1/29/1995 17:02,2.4,38.9,126,북한 평양 동남동쪽 26km 지역
1/21/1995 7:39,3.3,34.2,125,전남 신안군 가거도 북서쪽 20km 해역
1/14/1995 6:43,3,37.9,124.5,인천 백령도 서남서쪽 17km 해역
12/26/1994 23:09,2.3,34.8,128.1,경남 남해군 동남동쪽 19km 해역
12/25/1994 2:41,2.4,35.3,126,전남 영광군 서쪽 47km 해역
12/19/1994 17:25,1.9,34.9,126.7,전남 영암군 북쪽 11km 지역
12/18/1994 3:23,2,36.4,128.1,경북 상주시 서쪽 5km 지역
12/15/1994 10:41,2.8,36.1,125.4,전북 군산시 어청도 서쪽 51km 해역
12/2/1994 0:42,3.6,37.9,123.8,인천 백령도 서쪽 77km 해역
11/1/1994 9:11,3.4,38.9,125.8,북한 평양 남남동쪽 14km 지역
10/14/1994 21:51,3.5,38.8,125.6,북한 황해북도 송림 북북서쪽 8km 지역
9/21/1994 3:35,3.2,36.4,128.9,경북 안동시 남동쪽 24km 지역
8/31/1994 0:07,2.8,37.4,124.8,인천 백령도 남쪽 62km 해역
8/24/1994 15:18,2.1,38.5,127.5,북한 평강 동북동쪽 21km 지역
7/26/1994 2:41,4.9,34.9,124.1,전남 신안군 흑산면 서북서쪽 128km 해역
4/23/1994 13:03,4.1,35.7,130.9,울산 동구 동쪽 136km 해역
4/23/1994 12:41,4.5,35.1,131.1,경남 울산 남동쪽 175km 해역
4/22/1994 2:05,4.6,34.9,131,경남 울산 남동쪽 175km 해역
4/12/1994 16:04,3.1,38.5,125.5,북한 황해남도 안악 남남동쪽 1km 지역
3/25/1994 6:03,2.3,36.3,128.2,경북 상주시 남남동쪽 13km 지역
3/4/1994 0:33,2.7,35.9,129.6,경북 포항시 남구 동남동쪽 24km 해역
3/3/1994 19:39,2.7,34.4,127.9,전남 여수시 남남동쪽 43km 해역
2/26/1994 4:52,2.5,35.6,127.9,경남 거창군 남쪽 9km 지역
2/24/1994 6:40,2.2,37.4,129.4,강원 삼척시 동남동쪽 21km 해역
2/12/1994 11:58,3.5,36.4,127.3,대전 유성구 북서쪽 7km 지역
2/2/1994 14:12,2,35.9,128.3,경북 성주군 남동쪽 2km 지역
1/24/1994 15:47,2.3,38.4,126.4,북한 황해북도 평산 북쪽 8km 지역
1/11/1994 8:09,3,36.3,123.9,충남 태안군 서격렬비열도 서남서쪽 150km 해역
12/30/1993 9:58,2.6,38.5,127.6,북한 강원 회양 남쪽 23km 지역
12/24/1993 8:13,3.1,35.9,129.1,경북 경주시 북서쪽 12km 지역
12/8/1993 11:43,3.4,39.6,125.9,북한 평안남도 개천 남쪽 11km 지역
8/26/1993 0:07,2.9,35.7,127.9,경남 거창군 북북서쪽 2km 지역
7/20/1993 4:52,1.9,37.1,129.2,강원 삼척시 남쪽 39km 지역
7/14/1993 11:48,2.6,38.8,125.7,북한 황해북도 송림 북동쪽 9km 지역
7/8/1993 11:10,3.6,35.2,128.4,경남 창원시 서쪽 26km 지역
6/12/1993 16:03,2.7,37.5,125.5,인천 옹진군 연평도 남서쪽 26km 해역
6/8/1993 17:42,2.2,38.7,126.7,북한 황해북도 신계 북북동쪽 27km 지역
5/2/1993 17:57,2.9,37.3,130.5,경북 울릉군 울릉도 서남서쪽 41km 해역
4/16/1993 18:32,2.2,36.5,128.3,경북 예천군 남서쪽 22km 지역
4/9/1993 2:28,2.2,36.6,126.9,충남 예산군 남동쪽 11km 지역
4/8/1993 12:01,2.9,34.9,130.6,울산 동구 동남동쪽 126km 해역
4/2/1993 1:20,2.2,35.2,128.3,경남 진주시 동쪽 20km 지역
3/28/1993 10:16,4.5,33.1,123.8,전남 신안군 흑산면 남서쪽 231km 해역
3/18/1993 0:36,2.8,36.4,130,경북 영덕군 동쪽 57km 해역
3/17/1993 0:36,2.6,36.6,129.9,경북 영덕군 동북동쪽 52km 해역
3/11/1993 6:55,2.8,37.5,124.8,인천 백령도 남남동쪽 51km 해역
3/1/1993 12:00,3.9,35.6,126.8,전북 정읍시 북서쪽 6km 지역
3/1/1993 11:59,3.3,35.6,126.9,전북 정읍시 북동쪽 5km 지역
2/25/1993 10:15,2.9,35.6,126.4,전북 고창군 북서쪽 33km 해역
2/8/1993 10:04,2.1,38.7,127.8,북한 강원 회양 동쪽 17km 지역
1/31/1993 15:31,3.1,41.1,125.7,북한 자강도 초산 북북서쪽 32km 지역
12/16/1992 10:28,2.1,38.1,128.3,강원 인제군 동북동쪽 12km 지역
12/13/1992 20:22,4,35.3,130.1,울산 동구 동남동쪽 66km 해역
11/25/1992 18:45,2.6,37.7,126.4,인천 강화군 서남서쪽 9km 지역
11/13/1992 2:47,3.4,38.4,125.3,북한 황해남도 안악 남서쪽 21km 지역
11/12/1992 8:02,3.8,38.5,125.4,북한 황해남도 안악 서쪽 8km 지역
11/11/1992 9:32,3.4,35.8,123.7,충남 태안군 서격렬비열도 서남서쪽 187km 해역
11/4/1992 2:30,4.4,34.7,122.8,전남 신안군 흑산면 서쪽 244km 해역
10/20/1992 10:34,2.6,36,128.2,경북 성주군 북서쪽 12km 지역
9/5/1992 0:22,2.7,37,126.8,경기 평택시 서쪽 28km 지역
7/19/1992 17:01,3.1,39.1,127.1,북한 강원 원산 서남서쪽 29km 지역
7/17/1992 8:16,2.5,37.1,126.1,충남 태안군 북북서쪽 44km 해역
5/4/1992 17:06,2.6,35.8,128.4,경북 고령군 북동쪽 15km 지역
4/9/1992 5:32,2.9,36.2,127.2,충남 논산시 동북동쪽 9km 지역
1/21/1992 3:36,4,35.4,129.9,울산 동구 동남동쪽 45km 해역
1/15/1992 21:26,2,36,127.3,전북 완주군 북동쪽 22km 지역
10/30/1991 0:57,2.2,38.5,127.2,북한 강원 평강 북서쪽 13km 지역
10/16/1991 4:59,2.8,35.6,129.6,울산 동구 동북동쪽 20km 해역
10/11/1991 7:20,3.2,36.8,129.3,경북 울진군 남남서쪽 23km 지역
8/10/1991 8:26,2.7,36.5,129.7,경북 영덕군 동북동쪽 31km 해역
7/23/1991 23:08,3.1,35.6,128,경남 합천군 서북서쪽 16km 지역
7/20/1991 12:25,3.1,35.3,127.9,경남 산청군 남쪽 13km 지역
6/18/1991 16:07,2.6,39.1,126.1,북한 평안남도 성천 남남서쪽 19km 지역
6/7/1991 15:25,2.7,35.8,128.8,경북 경산시 동남동쪽 6km 지역
5/23/1991 7:16,2.6,36.5,127.9,경북 상주시 서북서쪽 25km 지역
5/13/1991 10:58,2,35.3,126.7,전남 장성군 서쪽 8km 지역
5/13/1991 1:25,2.2,35.9,128.5,경북 칠곡군 남동쪽 13km 지역
4/27/1991 20:01,3,36.1,127.2,충남 논산시 남동쪽 13km 지역
4/14/1991 1:48,3.1,36.5,128.7,경북 안동시 남남서쪽 8km 지역
3/28/1991 3:31,2.7,37,126.4,충남 서산시 북쪽 25km 지역
2/2/1991 11:08,3.4,33.4,123.8,전남 신안군 흑산면 남서쪽 207km 해역
1/25/1991 3:57,2.8,37.3,129.8,경북 울진군 북동쪽 50km 해역
1/3/1991 14:39,3.4,37.6,124.7,인천 백령도 남쪽 39km 해역
1/3/1991 8:27,2.7,36.4,128.8,경북 의성군 동북동쪽 11km 지역
10/22/1990 18:09,3.4,35.9,130,경북 포항시 남구 동남동쪽 59km 해역
6/30/1990 10:45,2.5,36.5,126.7,충남 홍성군 남남동쪽 11km 지역
6/19/1990 13:28,2.6,37.8,123.7,인천 백령도 서남서쪽 88km 해역
6/14/1990 3:37,2.3,37.5,127.1,서울 송파구 남서쪽 2km 지역
6/2/1990 1:46,2.4,36.4,127.8,충북 보은군 남남동쪽 11km지역
3/11/1990 15:30,2.6,38.1,126.3,북한 황해북도 평산 남남서쪽 27km 지역
3/10/1990 16:59,2.7,38.2,126.3,북한 황해북도 평산 남남서쪽 17km 지역
3/4/1990 14:51,2.6,38.7,125.8,북한 황해북도 송림 동남동쪽 15km 지역
2/28/1990 15:01,3.1,38.3,126.3,북한 황해북도 평산 서남서쪽 9km 지역
2/28/1990 13:53,2.5,38,126.2,북한 개성 서쪽 32km 지역
2/22/1990 15:14,2.8,38.3,126.4,북한 황해북도 평산 남쪽 4km 지역
2/18/1990 21:29,3.3,38.2,123.9,북한 인천 백령도 서북서쪽 74km 해역
1/28/1990 15:01,2.7,38.3,126.2,북한 황해북도 평산 서남서쪽 17km 지역
1/10/1990 17:08,2.5,36.3,127.4,대전 중구 남서쪽 4km 지역
1/9/1990 13:53,2.9,36.6,125.6,충남 태안군 서격렬비열도 동쪽 6km 해역
12/29/1989 14:59,2.8,38.2,126.2,북한 황해북도 평산군 22km 지역
12/11/1989 15:18,2.8,38,125.9,북한 황해남도 해주 동남동쪽 17km 지역
6/23/1989 0:26,3.5,36.7,127.8,충북 괴산군 남쪽 12km 지역
6/20/1989 15:28,3.2,38.1,126.2,북한 황해북도 평산 남남서쪽 31km 지역
5/25/1989 14:58,3.1,38.6,126.3,북한 황해북도 신계 서북서쪽 23km 지역
5/22/1989 14:59,3.2,37.8,125.8,북한 인천 옹진군 연평도 북북동쪽 17km 해역
4/30/1989 15:27,3.4,36.3,127.3,대전 유성구 남서쪽 8km 지역
3/29/1989 15:00,3.1,37.9,125.9,북한 황해남도 해주 남동쪽 23km 지역
3/13/1989 16:03,3.4,38.2,125.5,북한 황해남도 해주 북서쪽 26km 지역
3/3/1989 15:15,3.4,38.1,124.9,북한 황해남도 장연군 남서쪽 24km 지역
1/5/1989 15:13,3.2,38.5,126.1,북한 황해북도 사리원 동쪽 30km 지역
12/2/1988 23:54,2.5,36.3,127.9,경북 상주시 서남서쪽 26km 지역
10/15/1988 17:26,3.4,38.4,126.2,북한 황해북도 평산 서북서쪽 18km 지역
5/3/1988 14:59,3.4,38.3,126.3,북한 황해북도 평산 서남서쪽 9km 지역
4/15/1988 15:44,3.7,40.4,127,북한 함경남도 장진 서쪽 20km 지역
1/24/1988 6:46,2.9,36.2,129.2,경북 포항시 북구 북서쪽 23km 지역
10/25/1987 13:23,3.7,37.5,130.1,경북 울릉군 울릉도 서쪽 71km 해역
10/6/1987 23:36,3.5,36.2,130.1,경북 포항시 북구 동북동쪽 68km 해역
